Episode,Step,State,Action,Reward,Collision_Probability,Collision_Probability_List,Action_Description,Done
350,8,"[ 2.41068451e+02  3.56456451e+01  1.45856339e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+01  1.00000000e+00
  3.59693176e+02  4.99306831e+01 -2.92988634e-03  8.92798673e-04
  6.00000000e+00  6.00000000e+00  4.52923146e+00  7.62939453e-04
  1.16676753e+01  1.39123223e+02  1.35051275e+00  5.41174056e+00
  5.07512662e+01  8.15040251e+00  5.00003815e+01  1.04974127e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  3.79187148e+01  0.00000000e+00  1.00000000e+02
  8.39539755e-02  2.84976178e-01  1.00000000e+00]",33,-1,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,False
350,9,"[ 2.41068451e+02  3.56456451e+01  1.45856339e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+01  1.00000000e+00
  3.59693176e+02  4.99306831e+01 -2.92988634e-03  8.92798673e-04
  7.00000000e+00  7.00000000e+00  4.52923146e+00  7.62939453e-04
  1.16676753e+01  1.39123223e+02  1.35051275e+00  5.41174056e+00
  5.07512662e+01  8.15040251e+00  5.00003815e+01  1.04974127e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  3.85147251e+01  0.00000000e+00  1.00000000e+02
  8.39539755e-02  2.83949426e-01  1.00000000e+00]",33,0.807751,0.807751,"[0.094217, 0.094233, 0.094237, 0.351834, 0.094263, 0.351868, 0.094287, 0.09428, 0.807751, 0.351919, 0.094326, 0.094321]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,True
351,0,"[3.25862808e+01 3.48726044e+01 9.63543034e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.20000000e+01 1.00000000e+00
 3.59466095e+02 7.47013321e+01 3.59887970e+02 3.86840489e+00
 0.00000000e+00 0.00000000e+00 1.00000000e+05 1.00000000e+03
 1.00000000e+03 1.00000000e+05 1.35187445e+00 4.97990971e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.96403587e+01 0.00000000e+00 1.00000000e+02
 7.37467643e+00 2.04658341e+00 1.00000000e+00]",2,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Moderate rain,False
351,1,"[7.50989151e+01 3.53956337e+01 2.56727390e+01 5.00000000e-01
 0.00000000e+00 5.00000000e-01 1.20000000e+01 1.00000000e+00
 3.59972168e+02 6.74778442e+01 3.59961609e+02 9.70371823e+00
 0.00000000e+00 0.00000000e+00 1.00000000e+05 1.00000000e+03
 1.00000000e+03 1.00000000e+05 1.34881999e+00 5.10564941e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.57000000e+01 0.00000000e+00 1.00000000e+02
 1.03509160e+00 1.45214567e+00 1.00000000e+00]",16,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle drive-ahead?lane=current&maintainlane=0&position=far,False
351,2,"[ 1.34711304e+02  3.53529663e+01  5.33020554e+01  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01  1.00000000e+00
  3.59728577e+02  6.01744576e+01  2.12550640e-01  1.03373548e+01
  1.00000000e+00  1.00000000e+00  3.11814384e+01  5.00043853e+00
  1.52601182e+02  3.11814384e+01  1.45368726e+00  5.23171541e+00
  5.58030451e+00  6.34259455e+00  2.63657099e+00  4.85624606e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.33958805e+01  1.00000000e+02
  6.34683792e+00 -7.17681642e-01  1.00000000e+00]",35,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle overtake?lane=current&maintainlane=0&position=far,False
351,3,"[ 1.75137207e+02  3.55725403e+01  8.91354599e+01  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  3.59580750e+02  4.55744591e+01  1.47231236e-01  9.45694745e+00
  2.00000000e+00  2.00000000e+00  1.91913882e+01  9.99835699e+00
  1.53260711e+02  2.74030307e+01  1.35119337e+00  5.48708673e+00
  7.91785457e+00  6.27379805e+00  1.82839132e-01  8.35517223e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.65535665e+01  1.00000000e+02
 -3.62627913e+00 -2.32435558e-01  1.00000000e+00]",33,0.58347,0.58347,"[0, 0.58347, 0.295392, 0.288094, 0.431002, 0.113563, 0.519457, 0.551327, 0.299605, 0.454903, 0, 0]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,False
351,4,"[ 2.03907104e+02  3.56964722e+01  1.14403046e+02  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  2.32813224e-01  4.97931671e+01  1.88297324e-03  3.94726218e+00
  3.00000000e+00  3.00000000e+00  1.36209736e+01  3.37019615e+00
  1.83740375e+01  2.41325881e+01  1.34721299e+00  5.41412148e+00
  3.21027109e+00  6.41202335e+00  5.75811330e+00  2.52789595e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.44284739e+01  1.00000000e+02
  1.41776058e-01 -3.57912756e+00  1.00000000e+00]",28,-1,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",NPC vehicle overtake?lane=right&maintainlane=1&position=far,False
351,5,"[ 2.03907104e+02  3.56964722e+01  1.14403046e+02  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  2.32813224e-01  4.97931671e+01  1.88297324e-03  3.94726218e+00
  4.00000000e+00  4.00000000e+00  1.36209736e+01  3.37019615e+00
  1.83740375e+01  2.41325881e+01  1.34721299e+00  5.41412148e+00
  3.21027109e+00  6.41202335e+00  5.75811330e+00  2.52789595e+00
  0.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
  1.41748452e-01  4.22131270e-01  1.00000000e+00]",26,0.598607,0.598607,"[0.223497, 0.420651, 0.027744, 0, 0, 0, 0, 0, 0.10545, 0.210567, 0.325725, 0.598607]",NPC vehicle drive-ahead?lane=left&maintainlane=1&position=near,False
351,6,"[ 2.38245605e+02  3.56372757e+01  1.43494629e+02  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  3.59993500e+02  4.97235031e+01 -4.22990089e-03  7.10207961e+00
  4.00000000e+00  4.00000000e+00  6.98960903e+00  8.97735734e-01
  1.78693282e+01  2.80395600e+02  1.34869205e+00  5.41536542e+00
  2.54338971e+00  6.21143844e+00  4.80349035e+00  2.18614927e+00
  0.00000000e+00  0.00000000e+00  3.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
  8.07974770e-02 -2.89571625e-01  1.00000000e+00]",33,0.699422,0.699422,"[0.699422, 0.657196, 0.544032, 0.342636, 0.098342, 0.136644, 0.278011, 0.379331, 0.426692, 0.425706, 0.38953, 0.34308]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,False
351,7,"[ 2.53007034e+02  3.57210693e+01  1.55971405e+02  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  3.59738922e+02  4.99225235e+01  4.10106359e-03  8.69746828e-01
  4.00000000e+00  4.00000000e+00  3.37021418e+00  0.00000000e+00
  1.53201085e+02  2.99358704e+02  1.35023992e+00  5.41185146e+00
  3.39790817e+01  7.51084594e+00  3.36666906e+01  9.01216285e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.57867888e+01  1.00000000e+02
 -1.28961746e-01 -6.06316145e-01  1.00000000e+00]",23,0.664954,0.664954,"[0.531397, 0.536936, 0.313475, 0.313475, 0.374034, 0.323083, 0.390162, 0.551791, 0.58953, 0.626568, 0.517382, 0.664954]",NPC vehicle drive-ahead?lane=left&maintainlane=1&position=far,False
351,8,"[ 2.62603485e+02  3.57804108e+01  1.64013947e+02  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01  1.00000000e+00
  3.59824646e+02  5.00904160e+01  1.48370527e-04  5.61940611e+00
  5.00000000e+00  5.00000000e+00  3.42258491e+00  7.06454023e-01
  1.84583233e+01  3.11675156e+02  1.34969377e+00  5.40895980e+00
  2.67720130e+01  6.73436900e+00  2.71958880e+01  7.47134590e+00
  0.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.60516592e+01  1.00000000e+02
 -3.66929194e-03 -1.52623605e+00  1.00000000e+00]",33,0.955758,0.955758,"[0.934029, 0.955758, 0.947896, 0.932876, 0.761047, 0.868025, 0.888519, 0.690826, 0.488229, 0.263659, 0.232341, 0.320841]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,False
351,9,"[ 2.71060760e+02  3.57274933e+01  1.71106781e+02  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  6.79050028e-01  4.98903122e+01  1.54584423e-02  7.80187834e-01
  6.00000000e+00  6.00000000e+00  1.44559509e+01  4.49223961e+00
  1.50864545e+02  1.22006348e+02  1.34437635e+00  5.41236181e+00
  1.03837114e+00  3.13494015e+00  4.49224014e+00  8.93369251e-01
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.70321374e+01  1.00000000e+02
  2.58704821e-01 -6.89939204e-01  1.00000000e+00]",24,0.568196,0.568196,"[0.418525, 0.507485, 0.568196, 0.554154, 0.459675, 0.301577, 0.097853, 0, 0, 0, 0, 0]",NPC vehicle drive-ahead?lane=left&maintainlane=0&position=far,False
351,10,"[283.59646606  35.47682571 181.8586731    0.5          0.
   0.5         12.           0.           0.63444781  48.84633255
 359.99249268   6.92839177   7.           7.          14.48963986
   9.99391475  11.91116856 221.70445084   1.34463417   5.43071084
  77.40432395   8.29869333  78.78062733  15.10357983   0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.          15.8709385    0.         100.
   0.5997643    1.23539799   1.        ]",24,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle drive-ahead?lane=left&maintainlane=0&position=far,False
351,11,"[315.60391235  35.26502609 211.80886841   0.5          0.
   0.5         12.          -1.           1.7034452   46.91893768
 359.96813965   4.97017443   8.           8.          17.32420614
   3.88275959  13.93509318 381.72299943   1.33759608   5.46443444
  12.14066301   6.30564735   6.80176486   5.00927791   0.
   0.           1.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.          39.75687227 100.
  -0.78561766  -0.87483038   1.        ]",36,0.795516,0.795516,"[0.179217, 0.656126, 0.795516, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle overtake?lane=current&maintainlane=1&position=far,False
351,12,"[ 3.22154297e+02  3.50057716e+01  2.17796524e+02  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  1.17070889e+00  4.79352989e+01  3.59992523e+02  1.14632809e-01
  9.00000000e+00  9.00000000e+00  8.50505443e+00  0.00000000e+00
  1.28937466e+01  3.90440931e+02  1.34116656e+00  5.44659097e+00
  3.81238395e+01  7.49361333e+00  3.81752808e+01  8.19511190e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
 -1.00506092e+00  1.13019491e-02  1.00000000e+00]",36,-1,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",NPC vehicle overtake?lane=current&maintainlane=1&position=far,False
351,13,"[ 3.22154297e+02  3.50057716e+01  2.17796524e+02  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  1.17070889e+00  4.79352989e+01  3.59992523e+02  1.14632809e-01
  1.00000000e+01  1.00000000e+01  8.50505443e+00  0.00000000e+00
  1.28937466e+01  3.90440931e+02  1.34116656e+00  5.44659097e+00
  3.81238395e+01  7.49361333e+00  3.81752808e+01  8.19511190e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
 -1.00506092e+00  5.27085204e-02  1.00000000e+00]",26,0.807855,0.807855,"[0.550706, 0.807855, 0.256478, 0, 0, 0, 0.359996, 0, 0, 0.361232, 0.046998, 0]",NPC vehicle drive-ahead?lane=left&maintainlane=1&position=near,False
351,14,"[ 3.22558258e+02  3.49963913e+01  2.18159302e+02  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  1.08692276e+00  4.79874496e+01  3.59993561e+02  2.04222482e-04
  1.10000000e+01  1.10000000e+01  8.51868309e+00  0.00000000e+00
  1.29429841e+01  3.90975777e+02  1.34173817e+00  5.44567069e+00
  6.05625087e+01  4.70709397e+00  6.86106678e+00  5.08164797e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99712387e+01  1.00000000e+02
 -6.48526313e-01 -3.00000000e+00  1.00000000e+00]",24,-1,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",NPC vehicle drive-ahead?lane=left&maintainlane=0&position=far,False
351,15,"[ 3.22558258e+02  3.49963913e+01  2.18159302e+02  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  1.08692276e+00  4.79874496e+01  3.59993561e+02  2.04222482e-04
  1.20000000e+01  1.20000000e+01  8.51868309e+00  0.00000000e+00
  1.29429841e+01  3.90975777e+02  1.34173817e+00  5.44567069e+00
  6.05625087e+01  4.70709397e+00  6.86106678e+00  5.08164797e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99712387e+01  1.00000000e+02
 -6.48526313e-01 -3.00000000e+00  1.00000000e+00]",24,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle drive-ahead?lane=left&maintainlane=0&position=far,False
351,16,"[ 3.23196716e+02  3.49815788e+01  2.18731491e+02  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01  1.00000000e+00
  9.26402152e-01  4.80494804e+01 -4.26897267e-03  1.23009836e-04
  1.20000000e+01  1.20000000e+01  8.49883262e+00  0.00000000e+00
  1.27700342e+01  3.91820486e+02  1.34277605e+00  5.44459255e+00
  4.65438074e+01  4.68506241e+00  9.99030168e+00  7.54402584e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.13177387e+01  1.00000000e+02
 -3.94077843e-01 -3.24841835e-01  1.00000000e+00]",24,-1,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",NPC vehicle drive-ahead?lane=left&maintainlane=0&position=far,False
351,17,"[ 3.23196716e+02  3.49815788e+01  2.18731491e+02  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01  1.00000000e+00
  9.26402152e-01  4.80494804e+01 -4.26897267e-03  1.23009836e-04
  1.30000000e+01  1.30000000e+01  8.49883262e+00  0.00000000e+00
  1.27700342e+01  3.91820486e+02  1.34277605e+00  5.44459255e+00
  4.65438074e+01  4.68506241e+00  9.99030168e+00  7.54402584e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.13177387e+01  1.00000000e+02
 -3.94077843e-01 -3.24841835e-01  1.00000000e+00]",15,0.259247,0.259247,"[0, 0.12296, 0.21538, 0.207175, 0.196949, 0.18851, 0.18891, 0.182, 0.212858, 0.259247, 0.249786, 0.258557]",NPC vehicle drive-ahead?lane=current&maintainlane=1&position=far,False
351,18,"[ 3.37312469e+02  3.49366951e+01  2.31131485e+02  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01  1.00000000e+00
  3.07167321e-02  4.86669044e+01 -3.23920022e-03  3.04003827e+00
  1.40000000e+01  1.40000000e+01  9.31516205e+00  2.99286593e+00
  1.25767166e+01  1.57086330e+02  1.34844812e+00  5.43380359e+00
  7.54330440e+01  8.95217181e+00  7.74986124e+01  1.54220988e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.47866964e+01  1.00000000e+02
  6.03446603e-01 -5.83600891e-01  1.00000000e+00]",24,0.313189,0.313189,"[0.193379, 0, 0, 0, 0, 0, 0, 0, 0, 0.024252, 0.233897, 0.313189]",NPC vehicle drive-ahead?lane=left&maintainlane=0&position=far,False
351,19,"[ 3.41129456e+02  3.49396019e+01  2.34547699e+02  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01  1.00000000e+00
  3.59818390e+02  4.78551216e+01  3.59796448e+02  7.93304998e-01
  1.50000000e+01  1.50000000e+01  8.56170656e+00  8.95659724e-01
  1.29604584e+01  7.82558245e+01  1.34976240e+00  5.44888619e+00
  3.60199850e+01  3.45790906e+00  8.68998801e+00  2.70849702e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
  2.25454899e+00 -1.81662654e-01  1.00000000e+00]",24,0.363562,0.363562,"[0.35155, 0, 0.35752, 0.363562, 0.355775, 0.362966, 0, 0, 0, 0.363246, 0, 0]",NPC vehicle drive-ahead?lane=left&maintainlane=0&position=far,False
351,20,"[ 3.41610138e+02  3.49376678e+01  2.34990784e+02  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  3.59965607e+02  4.76445885e+01  3.59940674e+02  1.34638416e-04
  1.60000000e+01  1.60000000e+01  8.49074172e+00  0.00000000e+00
  1.29346698e+01  4.16099502e+02  1.34884557e+00  5.45190402e+00
  7.55764409e+01  8.28665921e+00  7.71319739e+01  1.54474179e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99810384e+01  1.00000000e+02
  2.67138529e+00 -3.00000000e+00  1.00000000e+00]",3,0.36423,0.36423,"[0, 0, 0, 0, 0.344591, 0.341805, 0.348557, 0.354365, 0.36423, 0, 0, 0.362651]",Heavy rain,False
351,21,"[3.42845428e+02 3.49408073e+01 2.36147141e+02 1.00000000e+00
 0.00000000e+00 1.00000000e+00 1.20000000e+01 1.00000000e+00
 1.37190267e-01 4.70154381e+01 3.59725586e+02 1.04696239e-01
 1.60000000e+01 1.60000000e+01 8.48753458e+00 0.00000000e+00
 1.27098354e+01 4.17767064e+02 1.34781344e+00 5.46385435e+00
 1.00000000e+02 1.00000000e+01 1.00000000e+02 2.00000000e+01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 9.16119860e+01 0.00000000e+00 1.00000000e+02
 4.79030445e+00 2.24649605e+00 1.00000000e+00]",24,0.353306,0.353306,"[0.352437, 0, 0, 0.353306, 0.341035, 0.279826, 0, 0.04648, 0.082772, 0.045183, 0, 0]",NPC vehicle drive-ahead?lane=left&maintainlane=0&position=far,False
351,22,"[ 3.54026306e+02  3.49729805e+01  2.52021088e+02  1.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01  1.00000000e+00
  6.13998659e-02  2.11365013e+01  3.59815887e+02  6.16145004e+00
  1.70000000e+01  1.70000000e+01  7.21276683e+00  5.86205403e+00
  1.17793817e+01  4.35972893e+02  1.34826013e+00  5.91512905e+00
  2.93560364e+01  5.19685287e+00  3.04347365e+01  9.77725009e+00
  0.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.69117059e+01  1.00000000e+02
  1.60687306e+01 -6.54269902e-01  1.00000000e+00]",7,-1,0.064485,"[0.064485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Light wetness,False
351,23,"[ 3.35492096e+02  3.56182709e+01  2.89956421e+02  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  3.58160522e+02  3.17182465e+02 -4.18335199e-03  4.80300382e+00
  1.70000000e+01  1.70000000e+01  3.34335476e+01  3.99880928e+00
  1.28088426e+01  4.44857656e+02  1.35924328e+00  7.47334480e-01
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.00787402e+01  1.00000000e+02
 -2.98263225e-02 -3.00000000e+00  1.00000000e+00]",33,-1,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,False
